1,0.003562,-0.00023499,0.00055521,0.0040341,-0.001095,-0.0013951,0.00031817,0.00044731,0.0048304,0.0038389,-0.0023909,0.0037704,0.00019652,3.78E-05,-0.00022992,-5.44E-05,0.00074243,-0.00039776,-0.00068588,-0.00079598,0.0034113,0.0075653,0.0031403,0.0072259,0.00012991,-0.0073344,0.00081871,-0.0032578,-0.00047515,0.00013691,-0.00023806,-0.00018446,-0.0014208,-9.71E-05,-0.0048908,0.00065473,-0.0012873,-0.0019256,0.00069483,-0.0023496,-0.00048996,0.007252,-0.00085623,-0.0025618,0.0025353,0.00084349,0.0012795,0.00039025,-0.00064831,0.0046712,-0.0029831,0.0015591,-0.0025568,0.001494,-0.0058603,-0.0014504,0.004209,-0.0040046,0.011275,0.0031544,0.0035936,0.014591,0.011448,0.0096827,-0.00075227,0.0012674,-0.010383,0.003988,0.003321,-0.0021511,-0.00024653,0.0048118,0.0022364,-0.0043,-0.0035113,0.00028493,0.012743,0.025379,0.01339,-0.0060635,-0.010847,-0.0058856,0.012446,0.0025051,5.07E-05,-0.0018916,-0.0013534,0.0016001,-0.0046371,-0.0035523,0.0031488,-0.0035619,-0.0028954,0.00088253,-0.0022982,-9.76E-05,-0.0015196,-0.0010921,0.00079114,0.0012373
1,0.0058059,-0.0025105,0.0023357,0.0078794,-0.0040322,-0.0061458,0.0015623,0.0028576,-0.00023125,-0.00020082,3.90E-05,-3.77E-05,0.00025984,0.0011583,0.001484,0.0014496,-0.0013019,0.00016013,0.00084088,0.00011135,0.0018472,0.0041298,0.0015959,0.0038499,0.00021912,-0.0029524,0.00043456,-0.0012875,0.00317,-0.0023738,0.0023907,0.0024735,0.0014079,0.00046393,0.0054282,-0.00059746,-1.64E-05,-6.29E-05,4.25E-05,0.00061951,0.00033584,-0.0016091,0.00062361,0.00028569,-0.0022235,-0.0013102,-0.001554,-0.000324,0.00040599,-0.0017659,0.0008866,-0.00072915,-0.0007574,0.00048573,-0.0022543,-0.00038141,0.0022729,-0.002068,0.0054374,0.0015361,0.002135,0.0090452,0.0070992,0.0058365,-0.00053575,0.00048838,-0.0060758,0.0024105,0.00062162,-0.00024523,0.00019493,8.93E-05,-0.00048911,0.00043243,0.00061497,7.65E-06,0.009731,0.018971,0.010092,-0.0046333,-0.0079485,-0.0041767,0.0092107,0.0018412,-0.00027036,-0.0003473,-0.00012284,0.00061766,-0.00039137,-0.0005923,9.71E-05,-0.00064572,-0.0089809,0.0027718,-0.0065695,0.00073159,-0.0061723,-0.006883,0.003075,0.003648
1,0.0036036,1.05E-05,0.00037882,0.0038626,-0.00041987,-0.00085184,0.00017932,0.0002736,0.0056526,0.0043878,-0.0028158,0.0043527,0.00023971,-0.00033573,-0.00020881,-0.0002047,0.0011591,-0.00052292,-0.00078764,-0.000981,0.0036732,0.0084314,0.0034167,0.007977,0.00031077,-0.0080247,0.00077344,-0.0035501,-0.0005905,0.00030245,-0.00041273,-0.00030824,-0.0017721,-0.00020829,-0.0056336,0.00070973,-0.0013747,-0.0022405,0.00083668,-0.0028681,-0.00054608,0.008557,-0.0011953,-0.0029305,0.0029921,0.0011562,0.001463,0.00058874,-0.00073689,0.0053777,-0.0032987,0.0017885,-0.0027959,0.0016584,-0.0063028,-0.0015615,0.0045874,-0.0044437,0.012635,0.0035344,0.0039435,0.016014,0.012749,0.01073,-0.00083986,0.0011059,-0.011518,0.0042625,0.0039202,-0.0024493,-0.00059748,0.0057254,0.002819,-0.0050997,-0.0039675,0.00030164,0.013811,0.027556,0.014661,-0.0064819,-0.011778,-0.0064049,0.01329,0.002827,-8.39E-05,-0.0020934,-0.0015532,0.001825,-0.005335,-0.0040493,0.0034475,-0.0040869,-0.0026943,0.000888,-0.0022138,-4.78E-06,-0.0014015,-0.00073409,0.00083878,0.0010848
1,0.0025418,0.001435,-0.0005692,0.0018016,0.0016373,0.0024096,-0.0006146,-0.0011822,0.010388,0.0080502,-0.0051379,0.0079676,0.00028902,-0.0012143,-0.001445,-0.0013538,0.0029322,-0.00087002,-0.001838,-0.0019113,0.0050257,0.011781,0.0048991,0.01113,0.00028478,-0.011667,0.0010445,-0.0049568,-0.0030678,0.0021312,-0.0022174,-0.0020486,-0.0040573,-0.00077972,-0.013669,0.0017382,-0.002553,-0.0041685,0.0012914,-0.0053213,-0.0011629,0.01534,-0.0021759,-0.0050828,0.0062185,0.0024979,0.0032627,0.001064,-0.0016611,0.01068,-0.0064759,0.0037289,-0.0043417,0.0025305,-0.0093136,-0.0025473,0.006572,-0.0062193,0.018044,0.0050249,0.0054286,0.02153,0.017057,0.014332,-0.00093478,0.0016201,-0.015807,0.0058801,0.006497,-0.0040337,-0.00089864,0.0099099,0.0051244,-0.0090888,-0.0073646,0.00035626,0.017412,0.0352,0.018609,-0.0081629,-0.015199,-0.0083369,0.017474,0.0038081,9.28E-05,-0.0034824,-0.0026795,0.0026293,-0.0087023,-0.0062081,0.0058527,-0.0066599,0.0013704,-0.00054481,0.0004901,-0.00048696,0.0020216,0.0032444,-0.00068392,-0.00060242
1,0.0044434,-0.00085367,0.0010698,0.00529,-0.0015573,-0.0024402,0.00072334,0.0011099,0.0040159,0.0032692,-0.0020277,0.0032793,0.00027879,0.00018009,0.00019541,0.00026934,0.00049222,-0.00025862,-0.00024041,-0.00059945,0.003156,0.0070773,0.002952,0.0065985,0.00022859,-0.0063635,0.00083272,-0.0027346,0.00052706,-0.00046547,0.00050573,0.00057339,-0.00090348,-5.51E-06,-0.0024388,0.00048676,-0.001035,-0.0015955,0.00058396,-0.0018444,-0.00035009,0.0053798,-0.00055678,-0.0019148,0.0014286,0.00034588,0.00046476,0.00020004,-0.00038864,0.0033315,-0.0022846,0.0011566,-0.0022822,0.0013203,-0.005192,-0.0012353,0.0039739,-0.0037506,0.010401,0.0030205,0.0032749,0.01399,0.01099,0.0092095,-0.0006762,0.0011035,-0.0097757,0.003811,0.0029363,-0.0018475,-0.00020959,0.0040424,0.0019234,-0.0034629,-0.0028564,0.00019631,0.012688,0.025285,0.013384,-0.005973,-0.010669,-0.0057908,0.012333,0.0024538,-0.000156,-0.0015614,-0.0011061,0.0014511,-0.0037141,-0.0030119,0.0025504,-0.0030552,-0.004609,0.0013861,-0.0035507,0.00017794,-0.0027094,-0.0026249,0.0014158,0.0019091
1,0.0030573,0.00052274,8.16E-06,0.0028553,0.00013095,0.0003138,-0.00010809,-0.00035189,0.0074066,0.0058126,-0.0036566,0.0055723,0.00019637,-0.00059735,-0.00074995,-0.00068727,0.001896,-0.00067312,-0.0013255,-0.00135,0.0042631,0.0096501,0.003974,0.0092196,0.00013637,-0.0093839,0.00081966,-0.0041155,-0.0017564,0.0012708,-0.0012542,-0.0011663,-0.002719,-0.00049272,-0.0094915,0.0011185,-0.001853,-0.0028435,0.0010154,-0.0036887,-0.00071686,0.011011,-0.0014066,-0.003702,0.0042808,0.001644,0.0022504,0.00079945,-0.0011581,0.0076149,-0.0046902,0.0025129,-0.003332,0.0019814,-0.0075306,-0.001866,0.0053518,-0.005092,0.014504,0.0041138,0.0044571,0.017827,0.013893,0.011851,-0.0008458,0.0013117,-0.012862,0.0047291,0.0048939,-0.0031504,-0.00048005,0.0073148,0.0037251,-0.0066687,-0.0052372,0.00030963,0.014813,0.029567,0.01577,-0.0069376,-0.01278,-0.0069743,0.014636,0.0030097,-1.28E-05,-0.0026525,-0.0019499,0.0021325,-0.0064953,-0.0047977,0.0044599,-0.0050971,-0.00054538,0.00014552,-0.00082909,-0.00018267,0.00026547,0.0012775,5.12E-05,0.00022411
1,0.00088611,0.0034984,-0.0021292,-0.0015738,0.0049917,0.0071858,-0.0017213,-0.0032436,0.017662,0.013575,-0.0086736,0.013374,1.97E-05,-0.0029234,-0.0034732,-0.0031067,0.0059254,-0.0018056,-0.0037521,-0.0035873,0.0071334,0.017166,0.0070986,0.016298,0.00032226,-0.017153,0.0013068,-0.0072197,-0.0070598,0.0050367,-0.0052597,-0.0052149,-0.0078473,-0.001798,-0.026809,0.0033736,-0.0040543,-0.0071636,0.0022603,-0.0093564,-0.0019672,0.026576,-0.0040343,-0.0086765,0.011744,0.0047475,0.0063085,0.0021603,-0.0031118,0.019409,-0.011464,0.0068209,-0.0066565,0.0040449,-0.014181,-0.0038726,0.0097962,-0.0091679,0.026985,0.0074911,0.0079162,0.030375,0.024052,0.02033,-0.0014167,0.0022925,-0.022786,0.0080643,0.010724,-0.0068881,-0.0017543,0.017191,0.0091104,-0.015885,-0.012854,0.00076459,0.022791,0.046487,0.024623,-0.010519,-0.020071,-0.011169,0.02321,0.0049729,3.51E-05,-0.0056091,-0.0043972,0.0039155,-0.014181,-0.0099706,0.0094793,-0.010811,0.0081044,-0.0026113,0.0048378,-0.0011261,0.0075113,0.010312,-0.0031532,-0.0035219
1,0.0036581,0.0002527,0.0001645,0.003675,2.77E-05,0.00014263,3.55E-05,1.14E-05,0.0080202,0.0061569,-0.0039264,0.0060647,0.00023193,-0.00065328,-0.00069711,-0.00076066,0.0019443,-0.00082587,-0.0013039,-0.0014082,0.0043645,0.010103,0.0041713,0.009505,0.00033896,-0.0095493,0.00088733,-0.0040981,-0.001403,0.0010198,-0.00098294,-0.0010248,-0.002693,-0.00050955,-0.0089722,0.0011169,-0.0019586,-0.003199,0.00092555,-0.0038938,-0.00066663,0.011042,-0.0015537,-0.0037347,0.0039599,0.001497,0.0020529,0.00068134,-0.0012457,0.0077256,-0.0047726,0.0026402,-0.0035216,0.0020675,-0.0076491,-0.0020667,0.0055235,-0.0051692,0.015065,0.0042449,0.0046494,0.018637,0.014587,0.012476,-0.00077476,0.0013664,-0.013687,0.0049982,0.0050981,-0.0031564,-0.0006419,0.0076308,0.0037593,-0.00687,-0.0054395,0.00037334,0.015862,0.031894,0.016882,-0.0072924,-0.013836,-0.0074805,0.015898,0.0032922,-1.21E-05,-0.0027713,-0.0020622,0.0021743,-0.0066429,-0.0047964,0.0045565,-0.0051815,-0.0015608,0.00036132,-0.0013606,-0.00012436,-0.0001197,0.0007067,0.00027322,0.00043941
1,0.00060435,0.0038243,-0.0023666,-0.0019778,0.0054098,0.0078495,-0.0019726,-0.0034002,0.018287,0.013984,-0.0088939,0.013765,9.33E-05,-0.0030883,-0.0036058,-0.003362,0.0062903,-0.0020385,-0.0038817,-0.0038861,0.0072906,0.017931,0.0073095,0.01694,0.00030821,-0.017798,0.0013222,-0.0075535,-0.0074675,0.0053618,-0.0055336,-0.0055924,-0.0082943,-0.0020626,-0.028223,0.0034939,-0.0042305,-0.0077643,0.0022551,-0.0099299,-0.0021928,0.028081,-0.0044262,-0.009125,0.012449,0.0051105,0.006855,0.0022824,-0.0033656,0.020138,-0.011958,0.0071988,-0.0067505,0.0043621,-0.014601,-0.0040717,0.010129,-0.0096983,0.028276,0.0077431,0.0082675,0.03172,0.025164,0.021386,-0.0013703,0.0023389,-0.023866,0.008382,0.011223,-0.0074141,-0.0018774,0.018091,0.009628,-0.016815,-0.013506,0.00065278,0.02324,0.047555,0.025089,-0.010829,-0.020304,-0.011265,0.023395,0.005213,7.52E-05,-0.0057003,-0.0046483,0.0040152,-0.014911,-0.010318,0.0098293,-0.011309,0.0089292,-0.0029097,0.0053454,-0.0011424,0.0078339,0.011182,-0.0033158,-0.0038808
1,0.0034601,0.0011369,-0.00032032,0.0026885,0.001527,0.0022077,-0.00046303,-0.00099986,0.012232,0.009149,-0.0059328,0.0092274,0.00017784,-0.0013764,-0.001544,-0.0014253,0.0034015,-0.0012793,-0.0019963,-0.0022238,0.0055141,0.013089,0.0053236,0.012292,0.00051019,-0.012255,0.00090811,-0.0051805,-0.0030184,0.0022617,-0.0021977,-0.0020646,-0.0043769,-0.0010467,-0.014897,0.0018626,-0.0027625,-0.0050118,0.0012986,-0.0061165,-0.0011824,0.016623,-0.0024683,-0.0054002,0.006243,0.0025218,0.0031518,0.00095398,-0.0020888,0.012002,-0.0070934,0.0042369,-0.0047432,0.0029196,-0.010194,-0.0028817,0.0072868,-0.0067434,0.01992,0.0056289,0.0062236,0.023796,0.018562,0.015877,-0.0010673,0.0017828,-0.017853,0.0064149,0.0072741,-0.0046202,-0.0010215,0.011324,0.0057637,-0.010504,-0.0082721,0.00032135,0.019758,0.040156,0.020859,-0.009136,-0.01757,-0.0096038,0.020324,0.0044201,-0.00023427,-0.0039768,-0.003016,0.0028514,-0.0094561,-0.0065419,0.0064399,-0.0073189,0.00081385,-0.00064194,-6.22E-05,-0.00035403,0.0021506,0.0034864,-0.00067981,-0.0006965
